source_split,id,source_title,source_year,title_search_found,title_search_error,title_match_score,title_year_delta,openalex_id,openalex_doi,openalex_title,openalex_year,cited_by_count,referenced_works_count,fwci,is_retracted
train,171,NeSyFOLD: Extracting Logic Programs from Convolutional Neural Networks.,2023.0,False,,0.5986394557823129,1.0,https://openalex.org/W4406400595,https://doi.org/10.1017/s1471068424000322,A Neurosymbolic Framework for Bias Correction in Convolutional Neural Networks,2024.0,2.0,0.0,0.6623,False
train,172,A Dataset of Contractual Events in Court Decisions.,2023.0,False,,0.7789473684210526,0.0,https://openalex.org/W4393678455,https://doi.org/10.5281/zenodo.8098312,Contractual Events in Court Decisions Dataset,2023.0,0.0,0.0,,False
train,173,asymptoticplp: Approximating probabilistic logic programs on large domains.,2023.0,False,,0.575,0.0,https://openalex.org/W4389362591,https://doi.org/10.48550/arxiv.2312.00934,SimPLoID: Harnessing probabilistic logic programming for infectious disease epidemiology,2023.0,0.0,0.0,,False
train,174,Argument analysis using Answer Set Programming and Semantics-guided Large Language Models.,2023.0,False,,0.3636363636363636,-8.0,https://openalex.org/W2180877453,https://doi.org/10.1162/coli_a_00239,Computational Linguistics and Deep Learning,2015.0,241.0,13.0,34.7317,False
train,175,On the Subtlety of Causal Reasoning in Probabilistic Logic Programming: A Bug Report about the Causal Interpretation of Annotated Disjunctions.,2023.0,False,,0.3466666666666667,3.0,https://openalex.org/W7140347460,,Efficient Counterfactual Reasoning in ProbLog via Single World Intervention Programs,2026.0,0.0,0.0,0.0,False
train,176,(Re)Integration of Logical English and s(CASP).,2023.0,False,,0.3471074380165289,-4.0,https://openalex.org/W2989613245,https://doi.org/10.1007/s40593-019-00186-y,A Systematic Review of Automatic Question Generation for Educational Purposes,2019.0,450.0,171.0,16.6953,False
train,177,Quantification and aggregation over concepts of the ontology.,2023.0,True,,1.0,0.0,https://openalex.org/W4386211072,https://doi.org/10.4204/eptcs.385.22,Quantification and Aggregation over Concepts of the Ontology,2023.0,1.0,25.0,0.1766,False
train,186,Explanations for Answer Set Programming.,2023.0,True,,1.0,0.0,https://openalex.org/W4386211115,https://doi.org/10.4204/eptcs.385.4,Explanations for Answer Set Programming,2023.0,2.0,24.0,0.3426,False
train,188,&quot;Would life be more interesting if I were in AI?&quot; Answering Counterfactuals based on Probabilistic Inductive Logic Programming.,2023.0,False,,0.0,,,,,,,,,
train,193,Natlog: Embedding Logic Programming into the Python Deep-Learning Ecosystem.,2023.0,True,,1.0,0.0,https://openalex.org/W4386211078,https://doi.org/10.4204/eptcs.385.15,Natlog: Embedding Logic Programming into the Python Deep-Learning Ecosystem,2023.0,2.0,9.0,0.3554,False
train,198,Assessing Drivers&apos; Situation Awareness in Semi-Autonomous Vehicles: ASP based Characterisations of Driving Dynamics for Modelling Scene Interpretation and Projection.,2023.0,False,,0.0,,,,,,,,,
train,204,Deep Inductive Logic Programming meets Reinforcement Learning.,2023.0,True,,1.0,0.0,https://openalex.org/W4386211065,https://doi.org/10.4204/eptcs.385.37,Deep Inductive Logic Programming meets Reinforcement Learning,2023.0,4.0,23.0,0.7032,False
train,209,"Proceedings of the International Conference on Logic Programming 2023 Workshops co-located with the 39th International Conference on Logic Programming (ICLP 2023), London, United Kingdom, July 9th and 10th, 2023.",2023.0,False,,0.1749049429657794,1.0,https://openalex.org/W4406060199,https://doi.org/10.48550/arxiv.2407.13717,CoDefeater: Using LLMs To Find Defeaters in Assurance Cases,2024.0,1.0,0.0,,False
train,210,"Proceedings 39th International Conference on Logic Programming, ICLP 2023, Imperial College London, UK, 9th July 2023 - 15th July 2023.",2023.0,False,,0.3064516129032258,2.0,https://openalex.org/W4407349608,https://doi.org/10.4204/eptcs.416.22,Order-Sorted Intensional Logic: Expressing Subtyping Polymorphism with Typing Assertions and Quantification over Concepts,2025.0,0.0,9.0,0.0,False
train,211,Constrained Default Logic Programming.,2022.0,False,,0.4576271186440678,-27.0,https://openalex.org/W1526885614,https://doi.org/10.1007/bfb0030666,Computing stable and partial stable models of extended disjunctive logic programs,1995.0,20.0,16.0,3.7204,False
train,212,Summary on &quot;Hybrid Neuro-Symbolic Approach for Text-Based Games using Inductive Logic&quot;.,2022.0,False,,0.0,,,,,,,,,
train,213,Symbolic Reinforcement Learning Framework with Incremental Learning of Rule-based Policy.,2022.0,False,,0.2875,-1.0,https://openalex.org/W3003265726,https://doi.org/10.1109/tnnls.2021.3070843,"A Survey on Knowledge Graphs: Representation, Acquisition, and Applications",2021.0,2617.0,349.0,249.078,False
train,214,Modeling Administrative Discretion using Goal-Directed Answer Set Programming.,2022.0,True,,1.0,-1.0,https://openalex.org/W3201287587,https://doi.org/10.1007/978-3-030-85713-4_25,Modeling Administrative Discretion Using Goal-Directed Answer Set Programming,2021.0,9.0,14.0,3.2313,False
train,215,Semantics for Hybrid Probabilistic Logic Programs with Function Symbols: Technical Summary.,2022.0,False,,0.2453987730061349,0.0,https://openalex.org/W2747680751,https://doi.org/10.1007/s11042-022-13428-4,"Natural language processing: state of the art, current trends and challenges",2022.0,1694.0,146.0,208.9091,False
train,216,Computing H-Partitions in ASP and Datalog.,2022.0,True,,1.0,0.0,https://openalex.org/W4225657807,https://doi.org/10.48550/arxiv.2202.03730,Computing H-Partitions in ASP and Datalog,2022.0,0.0,0.0,,False
train,217,Epistemic Logic Programs: a Novel Perspective and Some Extensions.,2022.0,False,,0.3129251700680272,-9.0,https://openalex.org/W2153791616,https://doi.org/10.1017/s0140525x12000477,"Whatever next? Predictive brains, situated agents, and the future of cognitive science",2013.0,5762.0,394.0,130.8168,False
train,218,An s(CASP) In-Browser Playground based on Ciao Prolog.,2022.0,True,,1.0,0.0,https://openalex.org/W7125884329,,An s(CASP) in-browser playground based on Ciao Prolog,2022.0,0.0,0.0,0.0,False
train,219,Tutorial: Automating Commonsense Reasoning.,2022.0,False,,0.3577235772357723,0.0,https://openalex.org/W4223610593,https://doi.org/10.1038/s41746-022-00589-7,Natural language processing applied to mental illness detection: a narrative review,2022.0,415.0,207.0,84.4067,False
train,220,Conflict Handling in Product Configuration using Answer Set Programming.,2022.0,False,,0.3592814371257485,-13.0,https://openalex.org/W2120145199,https://doi.org/10.1088/0953-8984/21/39/395502,QUANTUM ESPRESSO: a modular and open-source software project for quantum simulations of materials,2009.0,28581.0,184.0,392.0914,False
train,221,A Normative Model of Explanation for Binary Classification Legal AI and Its Implementation on Causal Explanations of Answer Set Programming.,2022.0,False,,0.2801556420233463,-1.0,https://openalex.org/W3207559276,https://doi.org/10.1007/s00146-021-01294-x,"The AI gambit: leveraging artificial intelligence to combat climate change—opportunities, challenges, and recommendations",2021.0,411.0,110.0,18.1189,False
train,222,Translating Definitions into the Language of Logic Programming: A Case Study.,2022.0,False,,0.2753623188405797,-5.0,https://openalex.org/W2580035316,https://doi.org/10.1186/s12859-017-1934-z,ImageJ2: ImageJ for the next generation of scientific image data,2017.0,6187.0,62.0,626.8433,False
train,223,Automating Defeasible Reasoning in Law with Answer Set Programming.,2022.0,True,,1.0,0.0,https://openalex.org/W4404681143,,Automating Defeasible Reasoning in Law with Answer Set Programming,2022.0,1.0,0.0,0.1389,False
train,224,Blawx: Web-based User-Friendly Rules as Code.,2022.0,False,,0.3076923076923077,-1.0,https://openalex.org/W3190892098,https://doi.org/10.1007/s10506-021-09295-3,Logical English meets legal English for swaps and derivatives,2021.0,23.0,50.0,1.9598,False
train,225,Correct Causal Inference in Probabilistic Logic Programming.,2022.0,False,,0.4153846153846154,-30.0,https://openalex.org/W2008906462,https://doi.org/10.1023/a:1022649401552,A Bayesian Method for the Induction of Probabilistic Networks from Data,1992.0,3502.0,106.0,45.1989,False
train,226,Exploiting the Full Power of Pearl&apos;s Causality in Probabilistic Logic Programming.,2022.0,False,,0.3493975903614458,4.0,https://openalex.org/W7134861547,,From Thinker to Society: Security in Hierarchical Autonomy Evolution of AI Agents,2026.0,0.0,0.0,0.0,False
train,227,Integration of Logical English and s(CASP).,2022.0,False,,0.2888888888888888,-1.0,https://openalex.org/W3159693981,https://doi.org/10.3390/ijerph18094486,Climate Change and Mental Health: A Scoping Review,2021.0,447.0,127.0,29.1677,False
train,228,A Query Evaluation Method for ASP with Abduction.,2022.0,False,,0.3975155279503105,-1.0,https://openalex.org/W3125997628,https://doi.org/10.1109/access.2021.3051315,A Survey of Contrastive and Counterfactual Explanation Generation Methods for Explainable Artificial Intelligence,2021.0,352.0,204.0,35.962,False
train,229,First Order Logic and Commonsense Reasoning: A Path Less Travelled.,2022.0,False,,0.3090909090909091,-13.0,https://openalex.org/W2055030501,https://doi.org/10.1007/s12145-009-0027-6,Spatial and temporal knowledge representation,2009.0,85.0,127.0,6.5141,False
train,230,A Semantics For Probabilistic Answer Set Programs With Incomplete Stochastic Knowledge.,2022.0,False,,0.4331210191082802,-30.0,https://openalex.org/W2008906462,https://doi.org/10.1023/a:1022649401552,A Bayesian Method for the Induction of Probabilistic Networks from Data,1992.0,3502.0,106.0,45.1989,False
train,231,Unmanned Aerial Vehicle Compliance Checking using Goal-Directed Answer Set Programming.,2022.0,False,,0.3333333333333333,-5.0,https://openalex.org/W2752737474,https://doi.org/10.1109/comst.2017.2748998,"Privacy in the Smart City—Applications, Technologies, Challenges, and Solutions",2017.0,281.0,274.0,15.5892,False
train,232,LTL Model Checking using Coinductive Answer Set Programming.,2022.0,False,,0.3801652892561983,-18.0,https://openalex.org/W1577474150,https://doi.org/10.1007/978-3-540-24725-8_3,Strong Preservation as Completeness in Abstract Interpretation,2004.0,41.0,22.0,5.5059,False
train,233,A Causal Perspective on AI Deception in Games.,2022.0,False,,0.3716814159292035,1.0,https://openalex.org/W4319983294,https://doi.org/10.1007/s13278-023-01028-5,"Fake news, disinformation and misinformation in social media: a review",2023.0,651.0,239.0,363.5947,False
train,234,Embedding s(CASP) in Prolog.,2022.0,False,,0.6382978723404256,-1.0,https://openalex.org/W3208267137,,s(CASP) for SWI-Prolog.,2021.0,0.0,1.0,0.0,False
train,235,Assumable Answer Set Programming.,2022.0,False,,0.3953488372093023,-22.0,https://openalex.org/W2582743722,https://doi.org/10.32614/r.manuals,R: A Language and Environment for Statistical Computing,2000.0,352955.0,0.0,,False
train,240,On Model Reconciliation: How to Reconcile When Robot Does not Know Human&apos;s Model?,2022.0,False,,0.3132530120481928,-19.0,https://openalex.org/W1520375083,,Comparison of the U.S. and German approaches to democratic civil-military relations,2003.0,1.0,14.0,1.4972,False
train,249,"Proceedings of the International Conference on Logic Programming 2022 Workshops co-located with the 38th International Conference on Logic Programming (ICLP 2022), Haifa, Israel, July 31st - August 1st, 2022.",2022.0,False,,0.296,1.0,https://openalex.org/W4387222321,https://doi.org/10.48550/arxiv.2309.16344,Epistemic Logic Programs: a study of some properties,2023.0,0.0,0.0,,False
train,250,"Proceedings 38th International Conference on Logic Programming, ICLP 2022 Technical Communications / Doctoral Consortium, Haifa, Israel, 31st July 2022 - 6th August 2022.",2022.0,False,,0.2410714285714285,2.0,https://openalex.org/W4392882676,https://doi.org/10.1016/j.artint.2024.104112,Embedding justification theory in approximation fixpoint theory,2024.0,0.0,60.0,0.0,False
train,251,Reasoning About Actions with EL(bot) Ontologies and Temporal Answer Sets.,2021.0,True,,1.0,0.0,https://openalex.org/W3209777191,,Reasoning About Actions with EL(bot) Ontologies and Temporal Answer Sets.,2021.0,0.0,19.0,0.0,False
train,252,Natural Language Question Answering with Goal-directed Answer Set Programming.,2021.0,True,,1.0,0.0,https://openalex.org/W3209422886,,Natural Language Question Answering with Goal-directed Answer Set Programming.,2021.0,1.0,10.0,0.1269,False
train,254,Asynchronous Forward-Bounding algorithm with Directional Arc Consistency.,2021.0,True,,1.0,0.0,https://openalex.org/W3210471382,,Asynchronous Forward-Bounding algorithm with Directional Arc Consistency.,2021.0,1.0,10.0,0.3093,False
train,255,A Speech about Generative Datalog and Non-measurable Sets.,2021.0,True,,1.0,0.0,https://openalex.org/W3208092446,,A Speech about Generative Datalog and Non-measurable Sets.,2021.0,0.0,10.0,0.0,False
train,256,Modeling Clique Coloring via ASP(Q).,2021.0,True,,1.0,0.0,https://openalex.org/W3208835447,,Modeling Clique Coloring via ASP(Q).,2021.0,0.0,20.0,0.0,False
train,257,"A Short Tutorial on s(CASP), a Goal-directed Execution of Constraint Answer Set Programs.",2021.0,True,,1.0,0.0,https://openalex.org/W3210486501,,"A Short Tutorial on s(CASP), a Goal-directed Execution of Constraint Answer Set Programs.",2021.0,0.0,0.0,0.0,False
train,258,When is a Program an Actual Cause?,2021.0,False,,0.367816091954023,-21.0,https://openalex.org/W2582743722,https://doi.org/10.32614/r.manuals,R: A Language and Environment for Statistical Computing,2000.0,352955.0,0.0,,False
train,259,Explainability Through Argumentation in Logic Programming.,2021.0,True,,1.0,0.0,https://openalex.org/W3208935131,,Explainability through argumentation in logic programming,2021.0,0.0,7.0,0.0,False
train,260,Modelling Human Mental-States in an Action Language following the Theory of Planned Behavior.,2021.0,True,,1.0,0.0,https://openalex.org/W3207989266,,Modelling Human Mental-States in an Action Language following the Theory of Planned Behavior.,2021.0,0.0,10.0,0.0,False
train,261,Automata for Dynamic Answer Set Solving: Preliminary Report.,2021.0,True,,1.0,0.0,https://openalex.org/W3196561487,https://doi.org/10.48550/arxiv.2109.01782,Automata for dynamic answer set solving: Preliminary report,2021.0,2.0,29.0,,False
train,262,Top-down Splitting Property for Epistemic Logic Programs.,2021.0,True,,1.0,0.0,https://openalex.org/W3208208224,,Top-down Splitting Property for Epistemic Logic Programs.,2021.0,1.0,0.0,0.1269,False
train,263,Solving B Constraints with Goal-directed Answer Set Programming.,2021.0,True,,1.0,0.0,https://openalex.org/W3210838596,,Solving B Constraints with Goal-directed Answer Set Programming.,2021.0,0.0,6.0,0.0,False
train,264,aspmc: An Algebraic Answer Set Counter.,2021.0,True,,1.0,0.0,https://openalex.org/W3210494048,,aspmc: An Algebraic Answer Set Counter.,2021.0,0.0,19.0,0.0,False
